STATION,STATION_NAME,DATE,TAVG,day
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840122,45,17359
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840123,49,17360
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840124,56.5,17361
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840125,50,17362
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840126,43.5,17363
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840127,50.5,17364
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840128,50,17365
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840129,51,17366
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840130,48.5,17367
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840131,42,17368
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840201,41.5,17369
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840202,41,17370
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840203,43.5,17371
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840204,41.5,17372
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840205,45.5,17373
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840206,49.5,17374
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840207,44.5,17375
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840208,45,17376
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840209,48.5,17377
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840210,47.5,17378
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840211,48.5,17379
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840212,50.5,17380
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840213,46.5,17381
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840214,46,17382
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840215,48,17383
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840216,44.5,17384
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840217,41,17385
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840218,48,17386
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840219,45,17387
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840220,47.5,17388
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840221,42.5,17389
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840222,41.5,17390
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840223,46.5,17391
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840224,46,17392
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840225,46.5,17393
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840226,45,17394
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840227,50,17395
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840228,50,17396
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840229,49,17397
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840301,50.5,17398
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840302,47.5,17399
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840303,44.5,17400
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840304,46.5,17401
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840305,51,17402
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840306,52,17403
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840307,53.5,17404
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840308,56.5,17405
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840309,58,17406
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840310,55,17407
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840311,48,17408
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840312,51.5,17409
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840313,50,17410
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840314,52.5,17411
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840315,55,17412
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840316,50.5,17413
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840317,50.5,17414
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840318,49.5,17415
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840319,50,17416
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840320,53,17417
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840321,49.5,17418
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840322,53,17419
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840323,52,17420
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840324,50,17421
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840325,49,17422
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840326,50,17423
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840327,51,17424
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840328,48,17425
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840329,49,17426
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840330,50.5,17427
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840331,56,17428
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840401,49,17429
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840402,50.5,17430
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840403,50.5,17431
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840404,47,17432
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840405,48.5,17433
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840406,48.5,17434
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840407,48.5,17435
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840408,48,17436
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840409,47,17437
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840410,48.5,17438
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840411,50,17439
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840412,49.5,17440
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840413,49.5,17441
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840414,60.5,17442
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840415,58.5,17443
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840416,52,17444
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840417,48.5,17445
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840418,55,17446
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840419,51.5,17447
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840420,53,17448
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840421,51.5,17449
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840422,49.5,17450
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840423,51,17451
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840424,46,17452
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840425,48.5,17453
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840426,49,17454
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840427,51.5,17455
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840428,48.5,17456
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840429,49.5,17457
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840430,52,17458
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840501,53.5,17459
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840502,54,17460
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840503,53.5,17461
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840504,51,17462
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840505,49,17463
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840506,52.5,17464
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840507,59,17465
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840508,57,17466
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840509,53.5,17467
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840510,55,17468
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840511,59.5,17469
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840512,59.5,17470
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840513,57.5,17471
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840514,51.5,17472
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840515,52.5,17473
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840516,55,17474
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840517,60,17475
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840518,61,17476
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840519,56.5,17477
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840520,54,17478
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840521,56,17479
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840522,52.5,17480
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840523,55,17481
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840524,52.5,17482
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840525,53,17483
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840526,60,17484
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840527,61.5,17485
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840528,69,17486
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840529,71,17487
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840530,56.5,17488
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840531,56.5,17489
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840601,57,17490
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840602,59,17491
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840603,57,17492
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840604,58.5,17493
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840605,56,17494
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840606,56,17495
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840607,56,17496
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840608,55,17497
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840609,59,17498
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840610,58.5,17499
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840611,60.5,17500
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840612,63,17501
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840613,65.5,17502
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840614,67,17503
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840615,61.5,17504
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840616,58,17505
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840617,61,17506
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840618,63,17507
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840619,65,17508
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840620,58.5,17509
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840621,60,17510
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840622,65,17511
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840623,72,17512
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840624,68.5,17513
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840625,73,17514
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840626,65.5,17515
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840627,72,17516
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840628,68.5,17517
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840629,62,17518
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840630,62.5,17519
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840701,67,17520
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840702,70,17521
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840703,71,17522
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840704,73,17523
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840705,66,17524
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840706,62,17525
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840707,65.5,17526
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840708,66.5,17527
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840709,65.5,17528
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840710,66.5,17529
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840711,61,17530
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840712,65,17531
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840713,66,17532
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840714,70.5,17533
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840715,76,17534
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840716,79,17535
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840717,75,17536
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840718,69.5,17537
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840719,65.5,17538
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840720,63.5,17539
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840721,64,17540
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840722,72.5,17541
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840723,71,17542
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840724,81,17543
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840725,68.5,17544
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840726,68.5,17545
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840727,68,17546
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840728,67,17547
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840729,70,17548
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840730,75,17549
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840731,71,17550
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840801,68.5,17551
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840802,68,17552
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840803,68.5,17553
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840804,69.5,17554
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840805,66.5,17555
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840806,66,17556
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840807,72,17557
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840808,80,17558
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840809,77,17559
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840810,72,17560
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840811,70,17561
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840812,67,17562
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840813,65.5,17563
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840814,67,17564
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840815,71,17565
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840816,72.5,17566
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840817,72.5,17567
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840818,70.5,17568
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840819,66.5,17569
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840820,70.5,17570
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840821,72,17571
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840822,70,17572
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840823,66,17573
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840824,66,17574
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840825,70.5,17575
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840826,74,17576
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840827,68,17577
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840828,63,17578
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840829,68,17579
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840830,67.5,17580
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840831,65,17581
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840901,66,17582
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840902,66,17583
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840903,68.5,17584
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840904,71,17585
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840905,62,17586
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840906,59.5,17587
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840907,67.5,17588
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840908,71,17589
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840909,65,17590
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840910,61.5,17591
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840911,62.5,17592
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840912,63,17593
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840913,64,17594
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840914,71.5,17595
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840915,67.5,17596
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840916,68.5,17597
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840917,70,17598
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840918,72,17599
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840919,65,17600
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840920,62,17601
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840921,61,17602
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840922,51.5,17603
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840923,55,17604
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840924,54.5,17605
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840925,57,17606
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840926,62.5,17607
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840927,58.5,17608
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840928,63.5,17609
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840929,61,17610
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19840930,61.5,17611
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841001,61,17612
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841002,62,17613
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841003,63.5,17614
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841004,59,17615
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841005,56.5,17616
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841006,65,17617
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841007,71,17618
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841008,64.5,17619
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841009,63,17620
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841010,57,17621
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841011,53.5,17622
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841012,56,17623
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841013,53,17624
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841014,47.5,17625
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841015,44,17626
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841016,49,17627
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841017,46.5,17628
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841018,46.5,17629
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841019,48,17630
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841020,45,17631
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841021,46.5,17632
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841022,46.5,17633
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841023,43.5,17634
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841024,52,17635
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841025,57,17636
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841026,48,17637
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841027,48.5,17638
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841028,48,17639
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841029,45.5,17640
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841030,46,17641
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841031,44.5,17642
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841101,40.5,17643
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841102,49.5,17644
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841103,54.5,17645
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841104,51,17646
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841105,46.5,17647
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841106,51.5,17648
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841107,51.5,17649
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841108,42.5,17650
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841109,49,17651
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841110,51.5,17652
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841111,51.5,17653
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841112,56,17654
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841113,46.5,17655
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841114,47,17656
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841115,45.5,17657
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841116,44.5,17658
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841117,44,17659
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841118,49.5,17660
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841119,50.5,17661
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19841120,46.5,17662
